,trial_id,global_trial_end_date,first_pub_date,current_pub_date,version,results_type
351,2004-000368-28,2007-02-28,2014-11-08,2016-02-16,v1(current),Document
352,2004-002362-37,2005-06-07,2014-11-08,2016-02-16,v1(current),Document
353,2004-000784-97,2005-04-12,2014-11-23,2016-02-16,v1(current),Document
354,2004-003827-10,2007-04-30,2014-11-08,2016-02-16,v1(current),Document
355,2004-004343-21,2008-07-28,2014-11-13,2016-02-16,v1(current),Document
356,2004-003803-19,2005-06-14,2014-11-08,2016-02-16,v1(current),Document
357,2004-002873-21,2011-06-06,2014-11-08,2016-02-16,v1(current),Document
358,2004-004247-22,2007-06-06,2014-11-08,2016-02-16,v1(current),Document
359,2004-000007-18,2005-05-25,2014-11-08,2016-02-16,v1(current),Document
360,2006-000923-32,2010-12-06,2014-10-22,2016-02-16,v1(current),Document
361,2005-001556-20,2007-08-28,2014-11-13,2016-02-16,v1(current),Document
362,2005-005423-34,2007-08-29,2014-11-08,2016-02-16,v1(current),Document
363,2005-003400-11,2008-10-15,2014-11-08,2016-02-16,v1(current),Document
364,2005-000184-25,2006-12-15,2014-11-08,2016-02-16,v1(current),Document
365,2008-005791-27,2010-01-18,2015-01-29,2016-02-16,v1(current),Tabular
366,2014-001694-14,2012-05-08,2015-07-31,2016-02-16,v1(current),Tabular
367,2005-005856-42,2006-07-13,2014-11-08,2016-02-16,v1(current),Document
368,2005-005602-23,2007-02-13,2014-11-08,2016-02-16,v1(current),Document
369,2005-005089-34,2008-07-10,2014-11-13,2016-02-16,v1(current),Document
370,2005-003926-24,2010-10-29,2014-11-13,2016-02-16,v1(current),Document
371,2005-004419-31,2007-01-10,2014-11-08,2016-02-16,v1(current),Document
372,2010-018991-25,2010-09-21,2015-03-27,2016-02-16,v1(current),Tabular
373,2005-005329-68,2007-01-24,2014-11-08,2016-02-16,v1(current),Document
374,2005-001977-82,2007-12-19,2014-11-08,2016-02-16,v1(current),Document
375,2014-001534-29,2012-09-11,2015-07-31,2016-02-16,v1(current),Tabular
376,2005-002485-11,2007-12-27,2014-11-13,2016-02-16,v1(current),Document
377,2006-003415-46,2007-09-21,2015-07-26,2016-02-16,v1(current),Tabular
378,2009-014923-22,2014-12-31,2015-07-26,2016-02-16,v1(current),Tabular
379,2009-013858-32,2011-01-05,2015-01-29,2016-02-16,v1(current),Tabular
380,2006-002038-39,2008-09-05,2014-10-22,2016-02-16,v1(current),Document
381,2007-000402-67,2008-04-01,2015-07-26,2016-02-16,v1(current),Tabular
382,2012-000031-59,2013-07-05,2015-07-26,2016-02-16,v1(current),Tabular
383,2006-005228-18,2007-08-30,2015-05-08,2016-02-16,v1(current),Document
384,2014-004582-24,2011-10-15,2015-07-30,2016-02-16,v1(current),Tabular
385,2014-004583-38,2012-09-27,2015-07-24,2016-02-16,v1(current),Tabular
386,2012-002181-12,2013-10-08,2015-06-13,2016-03-31,v2(current),Tabular
387,2014-005032-34,2006-10-06,2015-07-17,2016-02-16,v1(current),Tabular
388,2012-002177-62,2013-09-04,2015-07-26,2016-02-16,v1(current),Tabular
389,2005-006074-10,2008-11-25,2015-08-05,2016-02-16,v1(current),Document
390,2004-004439-70,2005-09-09,2014-11-13,2016-02-16,v1(current),Document
391,2007-002104-18,2008-05-05,2015-04-01,2016-02-16,v1(current),Tabular
392,2009-017690-38,2010-05-27,2014-12-03,2016-02-16,v1(current),Tabular
393,2014-004922-16,2010-12-28,2015-07-15,2016-02-16,v1(current),Tabular
394,2008-004907-69,2011-07-11,2015-07-22,2016-02-16,v1(current),Tabular
395,2005-001771-35,2007-02-01,2014-11-08,2016-02-16,v1(current),Document
396,2004-004434-14,2005-08-12,2014-11-23,2016-02-16,v1(current),Document
397,2008-003178-17,2013-03-12,2015-07-15,2016-02-16,v1(current),Tabular
398,2005-005336-27,2009-07-07,2014-11-13,2016-02-16,v1(current),Document
399,2008-005149-48,2013-10-05,2015-07-29,2016-03-17,v2(current),Mixed
400,2008-006551-51,2011-12-22,2015-07-30,2016-03-12,v2(current),Mixed
401,2011-002077-35,2012-06-27,2015-06-11,2016-04-03,v2(current),Tabular
402,2009-017031-18,2015-06-08,2016-02-17,2016-02-17,v1(current),Tabular
403,2008-004175-22,2012-07-26,2016-02-17,2016-02-17,v1(current),Document
404,2013-003233-15,2014-10-23,2016-02-17,2016-02-17,v1(current),Tabular
405,2013-001570-14,2014-11-03,2016-02-17,2016-02-17,v1(current),Tabular
406,2009-018102-22,2011-06-07,2016-02-17,2016-02-17,v1(current),Tabular
407,2010-018524-58,2012-08-31,2016-02-17,2016-02-17,v1(current),Document
408,2008-002157-21,2009-10-01,2015-05-26,2016-02-17,v1(current),Document
409,2006-003288-29,2008-04-10,2015-01-15,2016-02-17,v1(current),Document
410,2005-000042-37,2005-09-29,2015-05-26,2016-02-17,v1(current),Document
411,2004-001461-18,2006-02-21,2014-07-18,2016-02-17,v1(current),Document
412,2004-002778-50,2006-03-24,2015-01-15,2016-02-17,v1(current),Document
413,2010-024303-27,2012-07-13,2014-11-18,2016-02-17,v1(current),Document
414,2011-001568-22,2013-07-10,2014-08-28,2016-02-17,v1(current),Document
415,2010-018974-19,2012-04-25,2015-05-26,2016-02-17,v1(current),Document
416,2005-000976-42,2006-12-21,2014-09-13,2016-02-17,v1(current),Document
417,2007-005317-19,2010-11-01,2014-05-22,2016-02-17,v1(current),Document
418,2008-002199-88,2013-01-25,2015-06-26,2016-02-17,v1(current),Document
419,2006-004733-15,2008-07-09,2015-05-26,2016-02-17,v1(current),Document
420,2005-003980-21,2006-11-06,2014-07-18,2016-02-17,v1(current),Document
421,2006-003060-59,2008-07-30,2014-07-18,2016-02-17,v1(current),Document
422,2007-000123-18,2009-03-18,2014-10-02,2016-02-17,v1(current),Document
423,2005-000319-87,2006-11-20,2014-07-18,2016-02-17,v1(current),Document
424,2008-001050-40,2009-08-27,2014-08-02,2016-02-17,v1(current),Document
425,2005-003414-15,2007-05-07,2014-05-22,2016-02-17,v1(current),Document
426,2009-011791-30,2013-02-06,2015-06-26,2016-02-17,v1(current),Document
427,2007-000966-19,2007-07-11,2016-02-18,2016-02-18,v1(current),Document
428,2009-010586-23,2009-06-30,2016-02-18,2016-02-18,v1(current),Document
429,2010-024613-31,2011-10-05,2016-02-18,2016-02-18,v1(current),Document
430,2008-001047-19,2008-07-14,2016-02-18,2016-02-18,v1(current),Document
431,2007-000165-38,2008-06-14,2016-02-18,2016-02-18,v1(current),Document
432,2013-000862-13,2014-10-11,2016-02-18,2016-02-18,v1(current),Tabular
433,2007-000963-28,2007-07-17,2016-02-18,2016-02-18,v1(current),Document
434,2011-006277-25,2012-08-14,2016-02-18,2016-02-18,v1(current),Document
435,2014-002972-95,2015-04-24,2016-02-18,2016-02-18,v1(current),Tabular
436,2005-000621-38,2005-07-14,2016-02-18,2016-02-18,v1(current),Document
437,2014-004350-34,2014-12-12,2016-02-18,2016-02-18,v1(current),Tabular
438,2008-000887-18,2008-07-21,2016-02-18,2016-02-18,v1(current),Document
439,2005-005871-14,2007-07-10,2016-02-18,2016-02-18,v1(current),Document
440,2006-005428-18,2007-10-03,2016-02-18,2016-02-18,v1(current),Document
441,2008-001079-31,2008-07-15,2016-02-18,2016-02-18,v1(current),Document
442,2009-011004-33,2009-07-30,2016-02-18,2016-02-18,v1(current),Document
443,2007-002712-25,2008-12-05,2016-02-18,2016-02-18,v1(current),Document
444,2007-002871-15,2008-07-08,2016-02-18,2016-02-18,v1(current),Document
445,2006-000610-20,2006-07-28,2016-02-18,2016-02-18,v1(current),Document
446,2007-002872-32,2008-06-16,2016-02-18,2016-02-18,v1(current),Document
447,2006-005203-33,2008-01-19,2016-02-18,2016-02-18,v1(current),Document
448,2010-018603-29,2010-07-12,2016-02-18,2016-02-18,v1(current),Document
449,2007-000964-26,2007-07-18,2016-02-18,2016-02-18,v1(current),Document
450,2015-005193-38,2013-05-28,2016-02-18,2016-02-18,v1(current),Tabular
451,2009-010565-23,2009-06-24,2016-02-18,2016-02-18,v1(current),Document
452,2006-004063-66,2008-01-10,2016-02-18,2016-02-18,v1(current),Document
453,2012-004445-32,2014-03-06,2016-02-18,2016-02-18,v1(current),Tabular
454,2006-001999-20,2007-06-18,2016-02-18,2016-02-18,v1(current),Document
455,2010-019040-39,2010-07-27,2016-02-18,2016-02-18,v1(current),Document
456,2007-001403-38,2007-07-10,2016-02-18,2016-02-18,v1(current),Document
457,2010-024400-98,2011-06-13,2016-02-18,2016-02-18,v1(current),Document
458,2006-002366-18,2009-06-16,2015-03-27,2016-02-18,v2(current),Tabular
459,2015-005590-20,2007-10-12,2016-02-18,2016-02-18,v1(current),Tabular
460,2008-003008-72,2009-06-28,2016-02-18,2016-02-18,v1(current),Document
461,2009-013671-21,2011-04-01,2016-02-18,2016-02-18,v1(current),Document
462,2009-013639-39,2011-03-11,2016-02-18,2016-02-18,v1(current),Document
463,2010-018583-17,2010-07-12,2016-02-18,2016-02-18,v1(current),Document
464,2009-010598-19,2009-07-06,2016-02-18,2016-02-18,v1(current),Document
465,2015-003950-41,2014-07-05,2016-02-18,2016-02-18,v1(current),Tabular
466,2012-001769-34,2014-07-31,2016-02-18,2016-02-18,v1(current),Tabular
467,2015-005190-21,2009-04-09,2016-02-18,2016-02-18,v1(current),Tabular
468,2009-012385-31,2009-12-23,2016-02-18,2016-02-18,v1(current),Document
469,2007-002063-27,2007-08-16,2016-02-18,2016-02-18,v1(current),Document
470,2015-005189-48,2011-10-12,2016-02-18,2016-02-18,v1(current),Tabular
471,2011-002437-19,2013-05-14,2015-08-06,2016-02-18,v1(current),Tabular
472,2009-016719-39,2012-08-28,2015-08-05,2016-02-18,v1(current),Tabular
473,2011-000181-34,2013-10-09,2015-08-06,2016-02-18,v1(current),Tabular
474,2009-010319-34,2013-10-31,2015-07-31,2016-02-18,v1(current),Tabular
475,2012-000467-24,2014-01-27,2015-08-06,2016-02-18,v1(current),Tabular
476,2012-003599-38,2014-07-17,2015-08-05,2016-02-18,v1(current),Tabular
477,2010-023043-15,2014-02-13,2015-07-29,2016-02-18,v1(current),Tabular
478,2015-005629-38,2012-09-10,2016-02-19,2016-02-19,v1(current),Tabular
479,2006-000756-41,2007-07-30,2016-02-19,2016-02-19,v1(current),Document
480,2009-010498-19,2009-11-16,2016-02-19,2016-02-19,v1(current),Document
481,2011-002057-65,2011-12-23,2016-02-19,2016-02-19,v1(current),Document
482,2004-000808-40,2005-07-13,2016-02-19,2016-02-19,v1(current),Document
483,2005-001279-36,2005-12-19,2016-02-19,2016-02-19,v1(current),Document
484,2013-000059-42,2014-11-17,2016-02-19,2016-02-19,v1(current),Tabular
485,2015-005628-25,2012-11-11,2016-02-19,2016-02-19,v1(current),Tabular
486,2004-003956-20,2005-09-26,2016-02-19,2016-02-19,v1(current),Document
487,2012-002582-35,2015-01-14,2016-02-19,2016-02-19,v1(current),Tabular
488,2004-002766-37,2005-07-11,2016-02-19,2016-02-19,v1(current),Document
489,2011-005018-13,2014-02-05,2015-07-22,2016-02-19,v1(current),Tabular
490,2012-002863-88,2014-01-22,2015-07-17,2016-02-19,v1(current),Tabular
491,2013-000410-38,2014-07-28,2015-07-22,2016-02-19,v1(current),Tabular
492,2010-019777-15,2012-11-05,2014-11-06,2016-02-19,v1(current),Document
493,2008-007660-41,2013-04-01,2014-11-02,2016-02-19,v1(current),Document
494,2008-000789-22,2011-09-06,2014-11-01,2016-02-19,v1(current),Document
495,2008-007664-42,2013-04-02,2014-11-02,2016-02-19,v1(current),Document
496,2008-007661-24,2013-05-30,2014-11-02,2016-02-19,v1(current),Document
497,2013-005083-26,2014-06-30,2016-02-20,2016-02-20,v1(current),Tabular
498,2005-000622-23,2005-07-15,2016-02-20,2016-02-20,v1(current),Document
499,2008-000895-25,2009-11-05,2016-02-20,2016-02-20,v1(current),Document
500,2012-002413-19,2013-08-03,2016-02-20,2016-02-20,v1(current),Tabular
501,2010-018371-18,2010-07-08,2016-02-20,2016-02-20,v1(current),Document
502,2015-003914-25,2013-10-08,2016-02-20,2016-02-20,v1(current),Tabular
503,2008-004351-29,2009-06-29,2016-02-20,2016-02-20,v1(current),Document
504,2005-002873-62,2006-05-24,2016-02-20,2016-02-20,v1(current),Document
505,2012-002417-19,2014-08-14,2016-02-20,2016-02-20,v1(current),Tabular
506,2010-020126-17,2013-08-15,2016-02-20,2016-12-08,v2(current),Tabular
507,2012-003313-34,2014-10-21,2016-02-21,2016-02-21,v1(current),Tabular
508,2008-003871-32,2009-11-23,2016-02-21,2016-02-21,v1(current),Document
509,2006-000609-43,2006-07-28,2016-02-21,2016-02-21,v1(current),Document
510,2005-000438-19,2013-04-18,2016-02-21,2016-02-21,v1(current),Document
511,2014-004037-10,2014-09-05,2016-02-21,2016-02-21,v1(current),Tabular
512,2010-020412-11,2011-08-26,2015-06-27,2016-02-22,v1(current),Tabular
513,2010-019590-15,2011-10-19,2015-06-04,2016-02-22,v1(current),Tabular
514,2010-023478-38,2012-09-13,2015-06-12,2016-02-22,v1(current),Tabular
515,2014-004776-27,2008-12-29,2015-07-19,2016-02-22,v1(current),Tabular
516,2008-001530-27,2010-01-20,2016-02-24,2016-02-24,v1(current),Tabular
517,2012-000269-19,2014-07-16,2014-12-25,2016-02-24,v2(current),Mixed
518,2008-004972-37,2009-07-10,2016-02-24,2016-02-24,v1(current),Document
519,2012-001458-24,2013-03-29,2016-02-24,2016-02-24,v1(current),Document
520,2012-003309-91,2013-09-25,2015-03-13,2016-02-24,v2(current),Tabular
521,2010-020300-29,2015-06-01,2016-02-24,2016-02-24,v1(current),Tabular
522,2011-002168-26,2015-01-30,2016-02-25,2016-02-25,v1(current),Tabular
523,2008-004489-23,2009-07-08,2016-02-25,2016-02-25,v1(current),Document
524,2013-003790-10,2013-12-24,2016-02-25,2016-02-25,v1(current),Mixed
525,2010-021120-96,2014-05-07,2016-02-25,2016-02-25,v1(current),Tabular
526,2009-010390-21,2014-11-24,2016-02-25,2016-02-25,v1(current),Tabular
527,2009-014315-12,2012-12-28,2016-02-25,2016-02-25,v1(current),Document
528,2011-002103-15,2012-12-13,2016-02-25,2016-02-25,v1(current),Document
529,2004-000091-14,2005-12-07,2014-11-08,2016-02-16,v1(current),Document
530,2004-000374-31,2006-07-21,2014-11-08,2016-02-16,v1(current),Document
531,2004-000930-35,2010-09-29,2014-11-13,2016-02-16,v1(current),Document
532,2005-001256-20,2006-12-21,2014-11-08,2016-02-16,v1(current),Document
533,2005-003590-24,2007-09-27,2014-11-08,2016-02-16,v1(current),Document
534,2005-005855-16,2006-07-13,2014-11-08,2016-02-16,v1(current),Document
535,2006-001795-20,2008-04-23,2015-07-26,2016-02-16,v1(current),Tabular
536,2007-004002-26,2010-12-01,2015-06-19,2016-03-12,v2(current),Tabular
537,2013-002016-27,2014-02-24,2015-08-02,2016-02-25,v1(current),Mixed
538,2009-015397-35,2010-09-03,2015-07-30,2016-02-25,v1(current),Document
539,2009-010425-39,2010-08-12,2015-07-30,2016-02-25,v1(current),Document
540,2009-010428-25,2011-01-21,2015-07-30,2016-02-25,v1(current),Document
541,2011-002092-42,2013-01-18,2015-08-02,2016-02-25,v1(current),Document
542,2010-022557-42,2012-01-05,2015-08-01,2016-02-25,v1(current),Document
543,2004-004202-24,2007-01-30,2015-07-12,2016-02-17,v1(current),Document
544,2006-006092-21,2009-04-14,2014-07-16,2016-02-25,v2(current),Document
545,2010-023921-39,2011-09-25,2015-07-23,2016-02-17,v1(current),Document
546,2009-013090-18,2013-06-03,2014-08-28,2016-02-17,v1(current),Document
547,2007-003937-17,2010-06-03,2014-07-16,2016-02-25,v2(current),Document
548,2011-000759-18,2015-03-10,2016-02-26,2016-02-26,v1(current),Tabular
549,2014-000342-30,2015-05-22,2016-02-26,2016-02-26,v1(current),Tabular
550,2013-002341-11,2015-03-06,2016-02-26,2016-02-26,v1(current),Tabular
551,2012-003110-14,2014-10-29,2016-02-26,2016-02-26,v1(current),Tabular
552,2010-018407-28,2014-09-09,2016-02-26,2016-02-26,v1(current),Tabular
553,2006-002695-17,2007-08-23,2016-02-26,2016-02-26,v1(current),Document
554,2010-019594-14,2011-10-18,2015-07-31,2016-03-08,v2(current),Tabular
555,2010-022383-12,2013-10-23,2015-03-18,2016-03-10,v2(current),Tabular
556,2008-007504-28,2015-01-29,2015-07-25,2016-03-05,v2(current),Tabular
557,2006-000785-36,2008-10-28,2015-03-20,2016-02-26,v1(current),Document
558,2010-018774-21,2014-05-15,2015-08-06,2016-02-26,v1(current),Tabular
559,2004-002077-23,2009-03-17,2015-04-10,2016-02-26,v1(current),Document
560,2015-001040-11,2013-11-30,2015-07-18,2016-02-26,v1(current),Tabular
561,2005-003526-25,2008-08-31,2016-02-27,2016-02-27,v1(current),Document
562,2009-017099-25,2010-10-18,2016-02-27,2016-02-27,v1(current),Document
563,2004-002474-36,2006-09-30,2016-02-27,2016-02-27,v1(current),Document
564,2005-000253-29,2011-03-31,2016-02-27,2016-02-27,v1(current),Document
565,2012-001132-60,2013-04-29,2016-02-27,2016-02-27,v1(current),Tabular
566,2006-002076-18,2007-09-30,2016-02-27,2016-02-27,v1(current),Document
567,2012-001279-35,2013-10-09,2015-08-01,2016-02-27,v2(current),Tabular
568,2008-000810-54,2010-11-10,2016-02-27,2016-02-27,v1(current),Document
569,2010-018712-32,2010-10-30,2016-02-27,2016-02-27,v1(current),Document
570,2010-020154-33,2013-06-18,2016-02-27,2016-02-27,v1(current),Tabular
571,2004-005072-17,2007-11-30,2016-02-27,2016-02-27,v1(current),Document
572,2005-000100-14,2006-11-30,2016-02-27,2016-02-27,v1(current),Document
573,2005-000593-41,2009-04-30,2016-02-27,2016-02-27,v1(current),Document
574,2011-000413-39,2014-05-15,2016-02-27,2016-02-27,v1(current),Tabular
575,2010-019862-10,2013-06-25,2015-08-12,2016-02-27,v2(current),Tabular
576,2005-001239-32,2008-07-16,2016-02-27,2016-02-27,v1(current),Document
577,2007-002793-64,2009-10-31,2016-02-27,2016-02-27,v1(current),Document
578,2007-002771-14,2008-06-30,2016-02-27,2016-02-27,v1(current),Document
579,2015-000979-27,2015-02-16,2016-02-27,2016-02-27,v1(current),Tabular
580,2005-003180-23,2007-04-19,2016-02-28,2016-02-28,v1(current),Document
581,2006-004275-35,2008-10-08,2016-02-28,2016-02-28,v1(current),Document
582,2008-001518-26,2009-09-10,2016-02-28,2016-02-28,v1(current),Document
583,2005-003181-41,2007-01-18,2016-02-28,2016-02-28,v1(current),Document
584,2005-000577-21,2007-07-18,2016-02-28,2016-02-28,v1(current),Document
585,2006-004982-32,2013-10-23,2016-02-28,2016-02-28,v1(current),Tabular
586,2006-003156-37,2007-11-19,2016-02-28,2016-02-28,v1(current),Document
587,2006-004146-16,2008-02-22,2016-02-28,2016-02-28,v1(current),Document
588,2008-004891-28,2013-07-31,2016-02-28,2016-02-28,v1(current),Mixed
589,2014-004917-10,2010-01-25,2015-07-29,2016-03-10,v2(current),Tabular
590,2014-004774-42,2013-09-01,2015-07-09,2016-03-10,v2(current),Tabular
591,2008-004849-28,2012-06-25,2015-07-26,2016-03-01,v1(current),Tabular
592,2014-004875-21,2007-06-19,2015-07-15,2016-03-01,v1(current),Tabular
593,2015-002237-22,2011-09-25,2015-07-15,2016-03-01,v1(current),Tabular
594,2008-004732-20,2012-08-14,2015-07-15,2016-03-01,v1(current),Tabular
595,2011-005573-23,2012-08-31,2015-08-06,2016-03-01,v1(current),Tabular
596,2006-005515-10,2014-01-20,2015-03-19,2016-03-01,v1(current),Tabular
597,2010-018409-13,2014-05-28,2015-04-10,2016-03-01,v1(current),Tabular
598,2014-004775-23,2008-01-30,2015-07-30,2016-03-01,v1(current),Tabular
599,2009-016374-32,2011-04-21,2015-04-23,2016-03-01,v1(current),Tabular
600,2012-000438-21,2014-07-08,2015-07-25,2016-03-01,v1(current),Tabular
601,2012-002727-15,2013-03-18,2015-07-26,2017-05-31,v3(current),Tabular
602,2012-000254-64,2013-05-23,2015-07-25,2016-04-28,v2(current),Tabular
603,2011-002225-22,2012-03-15,2015-05-24,2016-03-01,v1(current),Tabular
604,2010-022441-21,2013-08-22,2015-07-29,2016-03-01,v1(current),Tabular
605,2010-022686-10,2014-02-24,2015-08-02,2016-03-01,v1(current),Tabular
606,2011-004697-28,2013-08-22,2015-08-06,2016-03-01,v1(current),Tabular
607,2005-004350-28,2015-03-14,2016-03-02,2016-03-02,v1(current),Tabular
608,2013-002819-10,2014-08-25,2016-03-02,2016-03-02,v1(current),Mixed
609,2011-004936-75,2014-08-06,2016-03-02,2016-03-02,v1(current),Mixed
610,2006-005978-51,2010-10-15,2016-03-02,2016-03-02,v1(current),Document
611,2012-003805-86,2013-08-30,2015-08-15,2016-03-02,v1(current),Tabular
612,2010-020987-39,2013-12-12,2015-08-09,2016-03-02,v1(current),Tabular
613,2011-000467-27,2013-11-06,2015-08-06,2016-03-02,v1(current),Tabular
614,2011-000468-83,2014-03-12,2015-08-06,2016-03-02,v1(current),Tabular
615,2015-005195-22,2012-09-28,2016-03-03,2016-03-03,v1(current),Tabular
616,2011-000488-29,2015-02-16,2016-03-03,2016-03-03,v1(current),Tabular
617,2008-001301-42,2014-11-03,2016-03-03,2016-03-03,v1(current),Tabular
618,2011-000469-11,2014-03-13,2015-08-16,2016-03-18,v2(current),Tabular
619,2011-005032-26,2012-10-06,2015-07-29,2016-03-19,v2(current),Tabular
620,2012-001820-36,2014-04-10,2015-05-22,2016-03-19,v2(current),Tabular
